index,time,channel,amplitude
48146,869.3234,c_790ch,-42.87003
48147,869.32755,c_767ch,-69.18637
48148,869.33155,c_37ch,-22.18546
48149,869.3322,c_1013ch,-20.51214
48150,869.33295,c_724ch,-30.70257
48151,869.33385,c_970ch,-22.46992
48152,869.33665,c_780ch,-28.68026
48153,869.3367,c_552ch,-23.91891
48154,869.3369,c_1020ch,-35.81058
48155,869.3369,c_660ch,-26.48559
48156,869.3379,c_611ch,-39.06158
48157,869.3391,c_641ch,-43.67418
48158,869.3445,c_933ch,-56.74248
48159,869.34465,c_793ch,-42.59633
48160,869.3448,c_701ch,-50.86883
48161,869.3448,c_885ch,-17.86789
48162,869.34965,c_638ch,-27.4401
48163,869.35225,c_876ch,-24.80042
48164,869.35235,c_724ch,-33.46777
48165,869.3525,c_532ch,-23.59201
48166,869.3606,c_595ch,-59.84283
48167,869.3608,c_392ch,-23.2503
48168,869.36155,c_783ch,-23.17701
48169,869.3665,c_1016ch,-37.01994
48170,869.3689,c_793ch,-48.58891
48171,869.369,c_701ch,-44.80204
48172,869.3728,c_79ch,-28.47922
48173,869.37815,c_942ch,-19.96776
48174,869.37885,c_611ch,-39.50396
48175,869.37965,c_396ch,-20.46607
48176,869.38105,c_995ch,-27.6591
48177,869.3925,c_701ch,-32.17542
48178,869.39635,c_392ch,-22.88141
48179,869.4663,c_392ch,-33.11198
48180,869.58185,c_621ch,-20.3563
48181,869.58555,c_385ch,-20.71294
48182,870.04125,c_897ch,-17.2633
48183,870.08945,c_686ch,-30.68778
48184,870.0895,c_886ch,-23.00525
48185,870.2267,c_31ch,-19.23651
48186,870.8758,c_738ch,-22.86195
48187,870.99235,c_243ch,-18.04452
48188,870.9927,c_585ch,-22.87958
48189,870.9928,c_1018ch,-21.24689
48190,871.06015,c_29ch,-15.5618
48191,871.1584,c_385ch,-21.69241
48192,871.23985,c_784ch,-23.16274
48193,871.25925,c_782ch,-31.64063
48194,871.51895,c_847ch,-21.34547
48195,871.6364,c_385ch,-19.28681
48196,871.98025,c_986ch,-20.86793
48197,872.04625,c_724ch,-22.75751
48198,872.04665,c_528ch,-21.83856
48199,872.04695,c_660ch,-28.01867
48200,872.04695,c_888ch,-24.19567
48201,872.0505,c_1016ch,-33.65249
48202,872.0998,c_528ch,-25.34554
48203,872.1001,c_660ch,-25.88297
48204,872.12415,c_865ch,-23.17411
48205,872.14405,c_986ch,-25.43095
48206,872.1964,c_528ch,-26.05281
48207,872.19675,c_660ch,-26.32775
48208,872.1968,c_888ch,-27.44461
48209,872.5491,c_949ch,-25.01152
48210,872.60585,c_43ch,-19.84998
48211,872.66015,c_945ch,-21.81701
48212,872.6997,c_992ch,-22.35025
48213,872.72715,c_779ch,-21.90578
48214,872.8663,c_986ch,-17.95171
48215,872.88345,c_868ch,-24.36047
48216,872.8914,c_585ch,-21.90843
48217,872.907,c_528ch,-25.84796
48218,872.98495,c_385ch,-20.16147
48219,873.0241,c_153ch,-46.31192
48220,873.13605,c_986ch,-24.65615
48221,873.34715,c_385ch,-17.4782
48222,873.3579,c_688ch,-19.29277
48223,873.41565,c_886ch,-25.13264
48224,873.48475,c_37ch,-18.57177
48225,873.5513,c_664ch,-36.71136
48226,873.63535,c_689ch,-16.91251
48227,873.637,c_528ch,-25.0022
48228,873.63735,c_660ch,-34.03962
48229,873.6374,c_888ch,-24.43961
48230,873.6889,c_528ch,-29.71319
48231,873.7625,c_731ch,-20.66535
48232,873.8368,c_930ch,-49.56113
48233,873.9424,c_208ch,-24.38858
48234,874.02155,c_196ch,-619.5148
48235,874.0216,c_126ch,-562.5726
48236,874.02205,c_987ch,-1904.521
48237,874.02205,c_955ch,-2391.366
48238,874.02205,c_1014ch,-1514.509
48239,874.02205,c_938ch,-1606.235
48240,874.02205,c_842ch,-1867.769
48241,874.02205,c_738ch,-1604.358
48242,874.02205,c_954ch,-1752.253
48243,874.02205,c_1010ch,-2062.488
48244,874.02205,c_838ch,-1666.226
48245,874.02205,c_906ch,-1873.451
48246,874.02205,c_831ch,-1581.936
48247,874.02205,c_939ch,-2225.298
48248,874.02205,c_769ch,-1867.94
48249,874.02205,c_59ch,-1569.133
48250,874.02205,c_814ch,-1557.992
48251,874.02205,c_698ch,-2125.873
48252,874.02205,c_790ch,-1905.104
48253,874.02205,c_978ch,-2058.846
48254,874.02205,c_1002ch,-1817.401
48255,874.02205,c_805ch,-1767.531
48256,874.02205,c_686ch,-1740.671
48257,874.02205,c_898ch,-2304.732
48258,874.0221,c_521ch,-2354.779
48259,874.0221,c_667ch,-2318.973
48260,874.0221,c_627ch,-2277.476
48261,874.0221,c_642ch,-2310.98
48262,874.0221,c_785ch,-2326.104
48263,874.0221,c_1018ch,-2811.957
48264,874.0221,c_922ch,-2465.111
48265,874.0221,c_1019ch,-2716.886
48266,874.0221,c_986ch,-2719.018
48267,874.0221,c_710ch,-2455.277
48268,874.0221,c_650ch,-2645.502
48269,874.0221,c_874ch,-2633.444
48270,874.0221,c_843ch,-2712.542
48271,874.0221,c_857ch,-2315.01
48272,874.0221,c_971ch,-2430.932
48273,874.0221,c_853ch,-2378.885
48274,874.0221,c_810ch,-2636.619
48275,874.0221,c_822ch,-2282.651
48276,874.0221,c_950ch,-2870.693
48277,874.0221,c_675ch,-2349.739
48278,874.0221,c_951ch,-2627.868
48279,874.0221,c_219ch,-2367.16
48280,874.0221,c_670ch,-2578.783
48281,874.0221,c_617ch,-2454.029
48282,874.0221,c_654ch,-2192.728
48283,874.0221,c_11ch,-2349.95
48284,874.0221,c_854ch,-2580.77
48285,874.0221,c_13ch,-2224.7
48286,874.0221,c_1022ch,-2785.686
48287,874.0221,c_923ch,-3181.059
48288,874.0221,c_983ch,-2050.491
48289,874.0221,c_622ch,-3128.515
48290,874.0221,c_799ch,-2406.439
48291,874.0221,c_886ch,-2576.116
48292,874.0221,c_979ch,-2600.568
48293,874.0221,c_1023ch,-2376.714
48294,874.0221,c_633ch,-2431.565
48295,874.0221,c_690ch,-2667.779
48296,874.0221,c_737ch,-2875.391
48297,874.0221,c_863ch,-2310.219
48298,874.0221,c_866ch,-2529.261
48299,874.0221,c_995ch,-2805.416
48300,874.0221,c_762ch,-2893.647
48301,874.0221,c_40ch,-2650.717
48302,874.0221,c_1011ch,-2604.21
48303,874.0221,c_846ch,-2267.937
48304,874.0221,c_999ch,-2265.295
48305,874.0221,c_55ch,-2692.222
48306,874.0221,c_747ch,-2032.733
48307,874.0225,c_728ch,-929.0725
48308,874.0225,c_820ch,-890.9584
48309,874.0225,c_704ch,-810.0233
48310,874.0225,c_768ch,-802.1381
48311,874.0225,c_776ch,-823.076
48312,874.0225,c_653ch,-711.2979
48313,874.0225,c_648ch,-975.1537
48314,874.0225,c_696ch,-883.4294
48315,874.0225,c_752ch,-829.7186
48316,874.0225,c_200ch,-751.9003
48317,874.0225,c_472ch,-758.0273
48318,874.0225,c_760ch,-903.4831
48319,874.0225,c_984ch,-813.4073
48320,874.02255,c_196ch,-943.0621
48321,874.02255,c_487ch,-820.9448
48322,874.02255,c_744ch,-920.4536
48323,874.02255,c_664ch,-1103.476
48324,874.02255,c_381ch,-880.2249
48325,874.02255,c_574ch,-754.4685
48326,874.02255,c_712ch,-955.3542
48327,874.02255,c_416ch,-857.571
48328,874.02255,c_385ch,-895.9183
48329,874.0226,c_126ch,-877.5049
48330,874.0333,c_576ch,-35.09945
48331,874.03345,c_958ch,-35.04708
48332,874.0335,c_836ch,-30.202
48333,874.0335,c_660ch,-62.41918
48334,874.0355,c_793ch,-70.30695
48335,874.03895,c_885ch,-36.40318
48336,874.041,c_862ch,-40.18203
48337,874.04165,c_1016ch,-31.1087
48338,874.0418,c_701ch,-77.69073
48339,874.04245,c_680ch,-42.50144
48340,874.04255,c_784ch,-44.56944
48341,874.04255,c_612ch,-32.92372
48342,874.0464,c_660ch,-60.47784
48343,874.04675,c_862ch,-41.52926
48344,874.04915,c_696ch,-35.44768
48345,874.0493,c_949ch,-25.95447
48346,874.05315,c_733ch,-39.47682
48347,874.0604,c_153ch,-54.96056
48348,874.06225,c_784ch,-39.99419
48349,874.0637,c_528ch,-31.07399
48350,874.07545,c_89ch,-35.72411
48351,874.0773,c_89ch,-35.32059
48352,874.0787,c_806ch,-23.84181
48353,874.08055,c_783ch,-24.71806
48354,874.082,c_626ch,-35.68927
48355,874.0849,c_576ch,-29.45988
48356,874.0851,c_1020ch,-42.2789
48357,874.08515,c_660ch,-64.14194
48358,874.0852,c_836ch,-22.8462
48359,874.0874,c_733ch,-29.08323
48360,874.09275,c_37ch,-36.63846
48361,874.09455,c_903ch,-42.27205
48362,874.0974,c_652ch,-32.54258
48363,874.09745,c_696ch,-29.76799
48364,874.09945,c_680ch,-30.1881
48365,874.09955,c_784ch,-34.84196
48366,874.10245,c_595ch,-57.94784
48367,874.1095,c_783ch,-24.9548
48368,874.11845,c_611ch,-40.88692
48369,874.12265,c_701ch,-56.11373
48370,874.1315,c_783ch,-25.9398
48371,874.1332,c_701ch,-39.80015
48372,874.1334,c_1013ch,-24.79554
48373,874.1339,c_576ch,-36.87445
48374,874.1341,c_1020ch,-42.95992
48375,874.1341,c_660ch,-45.54253
48376,874.1342,c_568ch,-21.05564
48377,874.13655,c_724ch,-40.05924
48378,874.1415,c_733ch,-31.77058
48379,874.14325,c_153ch,-52.3359
48380,874.14355,c_611ch,-33.7363
48381,874.1459,c_724ch,-36.00714
48382,874.14595,c_652ch,-29.06969
48383,874.14595,c_1016ch,-23.31745
48384,874.1485,c_780ch,-22.36029
48385,874.14935,c_933ch,-57.78575
48386,874.1494,c_793ch,-47.78949
48387,874.1494,c_929ch,-21.86003
48388,874.14955,c_701ch,-47.58562
48389,874.15175,c_783ch,-25.16313
48390,874.1617,c_1009ch,-19.94532
48391,874.1664,c_845ch,-26.32074
48392,874.1693,c_795ch,-28.0615
48393,874.1694,c_680ch,-47.006
48394,874.16945,c_612ch,-34.8834
48395,874.1722,c_611ch,-46.23872
48396,874.17885,c_919ch,-38.79805
48397,874.18095,c_576ch,-31.07682
48398,874.18105,c_528ch,-27.08207
48399,874.1811,c_744ch,-30.64696
48400,874.18115,c_1020ch,-39.62943
48401,874.18115,c_660ch,-60.166
48402,874.1813,c_568ch,-20.78335
48403,874.18175,c_933ch,-51.5344
48404,874.182,c_701ch,-55.92617
48405,874.1846,c_127ch,-31.816
48406,874.1857,c_724ch,-40.74524
48407,874.18585,c_1020ch,-36.1833
48408,874.1885,c_392ch,-28.82633
48409,874.1903,c_889ch,-25.5247
48410,874.1954,c_1009ch,-19.77419
48411,874.19545,c_680ch,-28.39623
48412,874.19925,c_933ch,-51.58336
48413,874.1994,c_793ch,-43.14192
48414,874.19955,c_701ch,-49.76632
48415,874.20605,c_888ch,-24.93261
48416,874.2067,c_1013ch,-23.52073
48417,874.2104,c_3ch,-26.55379
48418,874.2106,c_1006ch,-30.45618
48419,874.2111,c_875ch,-25.56578
48420,874.21195,c_43ch,-33.18757
48421,874.21475,c_783ch,-23.46696
48422,874.21505,c_733ch,-25.91101
48423,874.21955,c_793ch,-43.00703
48424,874.21965,c_701ch,-53.81678
48425,874.22025,c_576ch,-32.63794
48426,874.2204,c_1020ch,-46.63385
48427,874.22045,c_660ch,-57.5211
48428,874.22135,c_952ch,-27.41928
48429,874.2248,c_595ch,-64.15849
48430,874.2272,c_392ch,-25.81991
48431,874.22965,c_724ch,-37.13109
48432,874.2297,c_652ch,-26.9658
48433,874.23495,c_868ch,-24.95702
48434,874.23505,c_680ch,-32.92601
48435,874.23515,c_612ch,-26.37105
48436,874.23515,c_784ch,-28.34469
48437,874.23655,c_611ch,-27.86863
48438,874.24405,c_890ch,-42.83023
48439,874.24425,c_886ch,-35.47469
48440,874.24705,c_783ch,-24.12736
48441,874.2484,c_576ch,-29.0423
48442,874.2486,c_1020ch,-43.24833
48443,874.2486,c_660ch,-60.50087
48444,874.25035,c_1013ch,-28.51569
48445,874.2507,c_724ch,-36.66696
48446,874.2508,c_652ch,-26.57407
48447,874.25085,c_605ch,-39.84761
48448,874.2514,c_75ch,-31.63809
48449,874.2543,c_37ch,-27.43242
48450,874.2547,c_805ch,-32.71814
48451,874.25495,c_745ch,-38.35923
48452,874.255,c_906ch,-29.8174
48453,874.255,c_59ch,-35.67418
48454,874.25505,c_79ch,-27.83094
48455,874.2561,c_1012ch,-25.07816
48456,874.25635,c_1016ch,-26.32737
48457,874.2566,c_669ch,-41.50982
48458,874.2567,c_701ch,-44.45882
48459,874.2576,c_747ch,-28.53843
48460,874.2592,c_669ch,-48.03648
48461,874.2599,c_675ch,-29.70197
48462,874.25995,c_843ch,-41.24973
48463,874.26,c_669ch,-39.84088
48464,874.26005,c_113ch,-47.13438
48465,874.26005,c_842ch,-30.36479
48466,874.2601,c_581ch,-33.49947
48467,874.26035,c_983ch,-33.45781
48468,874.26145,c_733ch,-28.60332
48469,874.26245,c_595ch,-57.6753
48470,874.2626,c_611ch,-27.52255
48471,874.26495,c_942ch,-22.70586
48472,874.26615,c_153ch,-42.39926
48473,874.26925,c_991ch,-49.4776
48474,874.26935,c_890ch,-45.89616
48475,874.2698,c_652ch,-24.38507
48476,874.27105,c_874ch,-50.42812
48477,874.27115,c_617ch,-43.90002
48478,874.2712,c_678ch,-44.26681
48479,874.27175,c_783ch,-21.17588
48480,874.27185,c_640ch,-22.87596
48481,874.27205,c_576ch,-35.50591
48482,874.2721,c_528ch,-28.33432
48483,874.2722,c_1020ch,-46.84633
48484,874.27225,c_660ch,-57.71598
48485,874.27445,c_680ch,-27.57203
48486,874.2796,c_959ch,-45.63708
48487,874.28055,c_933ch,-50.45601
48488,874.2807,c_793ch,-43.00727
48489,874.28085,c_701ch,-40.8005
48490,874.28575,c_733ch,-31.18076
48491,874.29075,c_934ch,-42.60013
48492,874.29075,c_641ch,-57.13827
48493,874.29235,c_696ch,-35.59634
48494,874.2959,c_911ch,-36.43151
48495,874.2974,c_862ch,-22.6579
48496,874.2986,c_888ch,-22.97315
48497,874.3016,c_1020ch,-29.58671
48498,874.31355,c_79ch,-28.90569
48499,874.3143,c_696ch,-26.41513
48500,874.31465,c_641ch,-41.76807
48501,874.31555,c_37ch,-22.91199
48502,874.3172,c_942ch,-25.60881
48503,874.3194,c_933ch,-34.91746
48504,874.3196,c_793ch,-43.07692
48505,874.31975,c_701ch,-53.67249
48506,874.32105,c_742ch,-30.66475
48507,874.32245,c_724ch,-35.52195
48508,874.3225,c_652ch,-19.06075
48509,874.3233,c_970ch,-20.94071
48510,874.32685,c_153ch,-36.97778
48511,874.32685,c_110ch,-36.67275
48512,874.34135,c_208ch,-25.78535
48513,874.34155,c_680ch,-34.83819
48514,874.34155,c_612ch,-36.02539
48515,874.3416,c_784ch,-43.67616
48516,874.34695,c_595ch,-54.45117
48517,874.34765,c_22ch,-34.75754
48518,874.3543,c_724ch,-31.63925
48519,874.35435,c_652ch,-19.95251
48520,874.35445,c_532ch,-27.06395
48521,874.35475,c_656ch,-23.20201
48522,874.35615,c_761ch,-20.76941
48523,874.3642,c_991ch,-36.25772
48524,874.4156,c_652ch,-18.6236
48525,874.41565,c_208ch,-23.6
48526,874.4158,c_680ch,-32.61097
48527,874.41585,c_612ch,-23.85677
48528,874.4159,c_784ch,-32.24995
48529,874.4207,c_902ch,-17.58119
48530,874.435,c_115ch,-25.78423
48531,874.4622,c_567ch,-23.80377
48532,874.47855,c_528ch,-26.42266
48533,874.4898,c_959ch,-29.0059
48534,874.5113,c_115ch,-26.91249
48535,874.5113,c_786ch,-26.131
48536,874.52955,c_115ch,-25.20679
48537,874.64515,c_43ch,-16.94913
48538,874.64535,c_528ch,-27.28765
48539,874.6599,c_115ch,-26.60132
48540,874.87365,c_686ch,-32.78328
48541,875.53855,c_937ch,-19.84351
48542,875.68975,c_651ch,-17.52982
48543,875.78065,c_686ch,-34.30123
48544,875.98445,c_932ch,-25.47133
48545,876.1408,c_733ch,-32.43955
48546,876.37315,c_528ch,-32.11506
48547,876.3735,c_660ch,-32.50814
48548,876.41035,c_686ch,-34.58476
48549,876.45045,c_528ch,-23.51219
48550,876.4949,c_809ch,-20.6482
48551,876.5693,c_692ch,-24.43563
48552,877.01265,c_903ch,-32.85978
48553,877.2498,c_864ch,-16.69956
48554,877.42215,c_686ch,-36.24158
48555,877.47825,c_874ch,-21.8219
48556,877.63505,c_1016ch,-34.04111
48557,877.74465,c_528ch,-30.57819
48558,877.7449,c_660ch,-27.82742
48559,877.8949,c_946ch,-55.46028
48560,877.928,c_40ch,-19.42741
48561,878.04485,c_891ch,-25.37877
48562,878.224,c_868ch,-22.06667
48563,878.2682,c_886ch,-24.13765
48564,878.2709,c_933ch,-22.66315
48565,878.3341,c_839ch,-20.6587
48566,878.33465,c_959ch,-26.1596
48567,878.3879,c_45ch,-17.62412
48568,878.4213,c_845ch,-20.57006
48569,878.5001,c_640ch,-20.18436
48570,878.5819,c_90ch,-20.61564
48571,878.7753,c_933ch,-30.66643
48572,878.81,c_686ch,-28.09174
48573,878.93635,c_644ch,-20.54211
48574,878.99465,c_932ch,-18.58306
48575,879.06035,c_6ch,-22.1859
48576,879.07,c_865ch,-22.11003
48577,879.12955,c_865ch,-21.72313
48578,879.15785,c_528ch,-23.00289
48579,879.15815,c_660ch,-26.30822
48580,879.2772,c_686ch,-30.97269
48581,879.61295,c_236ch,-22.55992
48582,879.80165,c_686ch,-28.26273
48583,879.8966,c_50ch,-20.16776
48584,879.962,c_686ch,-28.3211
48585,880.11705,c_733ch,-35.52234
48586,880.1653,c_1020ch,-21.76246
48587,880.29735,c_1012ch,-27.71154
48588,880.29735,c_1024ch,-24.8109
48589,880.2976,c_1016ch,-27.53026
48590,880.2978,c_660ch,-24.50589
48591,880.36415,c_686ch,-27.00345
48592,880.38385,c_153ch,-42.84739
48593,880.5201,c_552ch,-21.5742
48594,880.6939,c_736ch,-19.17214
48595,880.94655,c_528ch,-23.71128
48596,880.9469,c_660ch,-30.06535
48597,880.94695,c_888ch,-29.34239
48598,880.95305,c_99ch,-23.17444
48599,881.10515,c_891ch,-21.97938
48600,881.2309,c_886ch,-30.43067
48601,881.46275,c_686ch,-33.53455
48602,881.5467,c_686ch,-29.90148
48603,881.5864,c_585ch,-20.72509
48604,881.8296,c_686ch,-30.26225
48605,881.82975,c_886ch,-28.07568
48606,881.91135,c_886ch,-29.85896
48607,882.0863,c_932ch,-22.18416
48608,882.1125,c_834ch,-21.72043
48609,882.2666,c_742ch,-25.6544
48610,882.3905,c_208ch,-24.89805
48611,882.39065,c_612ch,-33.01738
48612,882.39065,c_672ch,-25.93144
48613,882.39065,c_680ch,-49.27368
48614,882.39075,c_784ch,-42.3411
48615,882.4856,c_385ch,-17.07519
48616,882.8028,c_603ch,-21.04605
48617,882.8689,c_1011ch,-22.52357
48618,883.2011,c_528ch,-29.02777
48619,883.2014,c_660ch,-29.57406
48620,883.2037,c_78ch,-30.96669
48621,883.3386,c_991ch,-29.14958
48622,883.42885,c_817ch,-25.39426
48623,883.4295,c_991ch,-30.8821
48624,883.4382,c_54ch,-116.1478
48625,883.5221,c_991ch,-31.33234
48626,883.5976,c_817ch,-19.22356
48627,883.59795,c_1018ch,-21.53144
48628,883.5982,c_991ch,-28.91687
48629,883.6039,c_686ch,-32.1016
48630,883.654,c_78ch,-23.49424
48631,883.65405,c_959ch,-31.29117
48632,883.65995,c_686ch,-31.17188
48633,883.787,c_678ch,-23.18934
48634,883.78705,c_991ch,-35.70851
48635,883.78755,c_153ch,-45.81431
48636,883.8276,c_711ch,-26.9033
48637,883.90885,c_991ch,-28.74707
48638,883.9351,c_932ch,-23.57413
48639,883.94425,c_78ch,-26.03092
48640,883.9443,c_959ch,-31.64241
48641,884.0454,c_991ch,-26.41884
48642,884.1403,c_771ch,-22.87592
48643,884.14045,c_678ch,-24.00343
48644,884.14055,c_991ch,-33.593
48645,884.16285,c_903ch,-33.53132
48646,884.24085,c_1018ch,-21.07174
48647,884.24115,c_991ch,-31.39516
48648,884.2413,c_890ch,-31.24792
48649,884.31835,c_817ch,-26.1526
48650,884.31895,c_678ch,-20.85625
48651,884.31905,c_991ch,-26.39961
48652,884.348,c_1014ch,-24.81455
48653,884.3671,c_1016ch,-23.31699
48654,884.36735,c_660ch,-26.48346
48655,884.3992,c_991ch,-27.7053
48656,884.3994,c_823ch,-22.34344
48657,884.48675,c_678ch,-22.45625
48658,884.48675,c_991ch,-41.4333
48659,884.57485,c_865ch,-26.2305
48660,884.57595,c_991ch,-25.84651
48661,884.65935,c_652ch,-25.63099
48662,884.65995,c_392ch,-33.95733
48663,884.73275,c_991ch,-26.55405
48664,884.8204,c_392ch,-36.05436
48665,884.85055,c_678ch,-24.47416
48666,884.85065,c_991ch,-32.02856
48667,884.8702,c_932ch,-21.62012
48668,884.8752,c_392ch,-32.80085
48669,884.9212,c_886ch,-25.98992
48670,884.929,c_847ch,-22.5236
48671,884.93235,c_868ch,-24.27552
48672,885.0282,c_880ch,-19.45483
48673,885.02835,c_392ch,-31.24706
48674,885.0463,c_678ch,-22.41524
48675,885.0464,c_991ch,-29.78362
48676,885.07615,c_392ch,-22.84979
48677,885.2841,c_688ch,-18.58438
48678,885.3615,c_991ch,-35.19905
48679,885.391,c_528ch,-25.15125
48680,885.3913,c_660ch,-22.97265
48681,885.39135,c_888ch,-24.75049
48682,885.4357,c_604ch,-23.38586
48683,885.4358,c_816ch,-24.29332
48684,885.4359,c_696ch,-35.62863
48685,885.48635,c_865ch,-23.29331
48686,885.5049,c_991ch,-35.67037
48687,885.5397,c_664ch,-41.54108
48688,885.624,c_970ch,-20.89095
48689,885.64495,c_208ch,-29.05173
48690,885.6451,c_680ch,-43.67508
48691,885.64515,c_612ch,-37.58746
48692,885.6452,c_672ch,-26.87612
48693,885.6452,c_784ch,-46.90136
48694,885.67265,c_236ch,-26.91735
48695,885.7303,c_817ch,-23.8415
48696,885.73095,c_991ch,-28.79491
48697,885.8429,c_991ch,-33.787
48698,885.90265,c_90ch,-20.64707
48699,885.91665,c_208ch,-29.98669
48700,885.9168,c_612ch,-30.07506
48701,885.9168,c_680ch,-42.07946
48702,885.9169,c_784ch,-38.53063
48703,885.93645,c_968ch,-21.3174
48704,885.9675,c_385ch,-18.44736
48705,886.0341,c_91ch,-22.4724
48706,886.15055,c_991ch,-38.41261
48707,886.1668,c_824ch,-23.36984
48708,886.1839,c_909ch,-20.38123
48709,886.222,c_208ch,-25.80181
48710,886.22215,c_680ch,-36.25921
48711,886.2222,c_612ch,-24.67931
48712,886.2223,c_784ch,-26.45791
48713,886.3505,c_786ch,-20.19468
48714,886.5049,c_731ch,-20.27334
48715,886.54935,c_991ch,-35.14082
48716,886.5588,c_731ch,-22.73545
48717,886.57,c_540ch,-17.81726
48718,886.6094,c_664ch,-35.1611
48719,886.69085,c_75ch,-22.3963
48720,886.79445,c_886ch,-27.98418
48721,886.83025,c_385ch,-19.69221
48722,886.88085,c_986ch,-27.50965
48723,886.93435,c_991ch,-28.31705
48724,886.95875,c_933ch,-24.89569
48725,887.0522,c_986ch,-20.28278
48726,887.05765,c_731ch,-19.59062
48727,887.15225,c_153ch,-30.82759
48728,887.25605,c_731ch,-23.37745
48729,887.2941,c_986ch,-22.8362
48730,887.39105,c_528ch,-29.51127
48731,887.39135,c_660ch,-23.62848
48732,887.4191,c_888ch,-26.09659
48733,887.44975,c_702ch,-23.58304
48734,887.4499,c_991ch,-35.01616
48735,887.5119,c_752ch,-22.72951
48736,887.57775,c_903ch,-32.82698
48737,887.5831,c_991ch,-32.01944
48738,887.9094,c_686ch,-30.08285
48739,887.9272,c_991ch,-27.65207
48740,887.9273,c_986ch,-26.86817
48741,887.9772,c_854ch,-23.70982
48742,888.0296,c_933ch,-30.48573
48743,888.0465,c_392ch,-32.80807
48744,888.07765,c_678ch,-24.00367
48745,888.0777,c_991ch,-31.78438
48746,888.1171,c_686ch,-30.24225
48747,888.1446,c_27ch,-19.29059
48748,888.1536,c_669ch,-152.9323
48749,888.19005,c_392ch,-26.76785
48750,888.25225,c_692ch,-22.5032
48751,888.2693,c_949ch,-20.24404
48752,888.33865,c_932ch,-20.55734
48753,888.40015,c_991ch,-27.5524
48754,888.4371,c_392ch,-31.82132
48755,888.4549,c_724ch,-24.10559
48756,888.4554,c_396ch,-18.03038
48757,888.4698,c_392ch,-28.95588
48758,888.4714,c_711ch,-28.87745
48759,888.5526,c_392ch,-25.82225
48760,888.60505,c_70ch,-19.15134
48761,888.6241,c_686ch,-29.9044
48762,888.63935,c_392ch,-24.00352
48763,888.6474,c_932ch,-19.22694
48764,888.7077,c_991ch,-31.96522
48765,888.70815,c_686ch,-27.62397
48766,888.7082,c_886ch,-25.61672
48767,888.75555,c_986ch,-19.70776
48768,888.87805,c_1011ch,-23.00423
48769,888.882,c_708ch,-17.68185
48770,888.91025,c_696ch,-34.06712
48771,888.98485,c_528ch,-26.36934
48772,888.98515,c_660ch,-28.78554
48773,889.0119,c_686ch,-34.72897
48774,889.028,c_528ch,-23.61459
48775,889.02835,c_660ch,-24.8196
48776,889.0722,c_560ch,-16.23322
48777,889.21725,c_771ch,-24.03313
48778,889.2408,c_385ch,-20.32216
48779,889.4627,c_118ch,-18.39541
48780,889.5604,c_991ch,-25.0343
48781,889.65065,c_686ch,-28.49738
48782,889.6507,c_886ch,-26.88568
48783,889.7511,c_986ch,-23.99205
48784,889.79585,c_991ch,-28.02046
48785,889.9821,c_126ch,-16.25894
48786,890.096,c_991ch,-33.44685
48787,890.22295,c_991ch,-33.11411
48788,890.2231,c_946ch,-43.35188
48789,890.3247,c_528ch,-27.70444
48790,890.32495,c_660ch,-26.65045
48791,890.40505,c_528ch,-24.53531
48792,890.4054,c_660ch,-26.92318
48793,890.4405,c_90ch,-21.95215
48794,890.63745,c_678ch,-24.79872
48795,890.6375,c_991ch,-41.88072
48796,890.66565,c_987ch,-28.41874
48797,890.81195,c_886ch,-25.89823
48798,890.98735,c_932ch,-19.84449
48799,890.9946,c_853ch,-34.03907
